datetime_utc_0,actual_time_utc_0,postal,booking_id,committed_time_utc_0,estimated_time_utc_0,status,type
2017-06-09T16:41:44.000+02:00,,10435,5d125c26-c4d2-44f7-8109-ee53f29426aa,2017-06-09T16:53:11.000+02:00,2017-06-09T16:53:11.000+02:00,open,pickup
2017-06-09T16:42:35.000+02:00,2017-06-09T16:42:34.000+02:00,10967,f99c3fd8-7adc-4cfe-9205-c41046a27880,2017-06-09T16:46:55.000+02:00,2017-06-09T16:46:55.000+02:00,closed,pickup
2017-06-09T16:42:46.000+02:00,,12053,06db84be-3d19-4055-b84c-a8d0e27ca326,2017-06-09T17:09:17.000+02:00,2017-06-09T17:09:17.000+02:00,cancelled,dropoff
2017-06-09T16:43:13.000+02:00,,10119,190fd65d-5321-45c3-97d8-cf2ea1d02131,2017-06-09T16:54:56.000+02:00,2017-06-09T16:54:56.000+02:00,open,dropoff
2017-06-09T16:43:33.000+02:00,,10435,cd263044-602b-4e66-8e03-a7b8788de308,2017-06-09T17:05:07.000+02:00,2017-06-09T17:05:07.000+02:00,open,dropoff
2017-06-09T16:44:19.000+02:00,,10969,5d125c26-c4d2-44f7-8109-ee53f29426aa,2017-06-09T17:11:42.000+02:00,2017-06-09T17:11:31.000+02:00,open,dropoff
2017-06-09T16:44:19.000+02:00,,10435,5d125c26-c4d2-44f7-8109-ee53f29426aa,2017-06-09T16:53:11.000+02:00,2017-06-09T16:48:23.000+02:00,open,pickup
2017-06-09T16:45:47.000+02:00,2017-06-09T16:45:46.000+02:00,10999,d7ae2511-3885-4281-b062-ed9a0b5b1a58,2017-06-09T16:42:21.000+02:00,2017-06-09T16:42:21.000+02:00,closed,pickup
2017-06-09T16:46:21.000+02:00,2017-06-09T16:46:21.000+02:00,10963,828db724-ffc2-41b4-b8ab-1252c239631c,2017-06-09T16:44:16.000+02:00,2017-06-09T16:44:16.000+02:00,closed,pickup
2017-06-09T16:48:22.000+02:00,,10119,b199cf69-840c-4e9b-aa73-e976e2272583,2017-06-09T16:39:52.000+02:00,2017-06-09T16:53:53.000+02:00,open,dropoff
2017-06-09T16:48:22.000+02:00,,10178,18b5d3fb-08d5-45c8-abfc-a331ce9208da,2017-06-09T16:38:32.000+02:00,2017-06-09T16:38:32.000+02:00,cancelled,pickup
2017-06-09T16:48:22.000+02:00,,10439,18b5d3fb-08d5-45c8-abfc-a331ce9208da,2017-06-09T16:55:54.000+02:00,2017-06-09T16:55:54.000+02:00,cancelled,dropoff
2017-06-09T16:48:23.000+02:00,,12049,de554fb5-4a85-4c5b-8438-ff744641ffdc,2017-06-09T17:18:11.000+02:00,2017-06-09T17:27:13.000+02:00,open,dropoff
2017-06-09T16:48:29.000+02:00,,10119,190fd65d-5321-45c3-97d8-cf2ea1d02131,2017-06-09T16:54:56.000+02:00,2017-06-09T16:54:56.000+02:00,open,dropoff
2017-06-09T16:50:15.000+02:00,,10969,2863ef3d-26e9-4db3-bf38-10df4a947f29,2017-06-09T16:57:05.000+02:00,2017-06-09T16:57:05.000+02:00,open,dropoff
2017-06-09T16:52:10.000+02:00,,10969,2863ef3d-26e9-4db3-bf38-10df4a947f29,2017-06-09T16:57:05.000+02:00,2017-06-09T16:55:25.000+02:00,open,dropoff
2017-06-09T16:52:11.000+02:00,,10439,f922c0d7-ad7c-438c-8fd4-5844f016ec9e,2017-06-09T17:14:56.000+02:00,2017-06-09T17:14:56.000+02:00,open,dropoff
2017-06-09T16:52:11.000+02:00,,10119,190fd65d-5321-45c3-97d8-cf2ea1d02131,2017-06-09T16:54:56.000+02:00,2017-06-09T16:55:01.000+02:00,open,dropoff
2017-06-09T16:52:12.000+02:00,,10969,4240d64a-46ba-449c-be6a-6ef776904445,2017-06-09T17:03:50.000+02:00,2017-06-09T17:03:50.000+02:00,open,pickup
2017-06-09T16:52:17.000+02:00,,10243,a8615be8-a557-4113-8a66-1b6d90802755,2017-06-09T17:21:52.000+02:00,2017-06-09T17:21:52.000+02:00,open,dropoff
2017-06-09T16:52:19.000+02:00,,10179,fd520d51-5f83-40cd-92f4-d84f685f60d0,2017-06-09T16:47:19.000+02:00,2017-06-09T16:53:02.000+02:00,open,dropoff
2017-06-09T16:52:20.000+02:00,,10119,b199cf69-840c-4e9b-aa73-e976e2272583,2017-06-09T16:39:52.000+02:00,2017-06-09T16:57:24.000+02:00,open,dropoff
2017-06-09T16:52:22.000+02:00,,10179,55035d74-7eb7-452a-934b-8c985df9892a,2017-06-09T16:55:28.000+02:00,2017-06-09T17:01:01.000+02:00,open,dropoff
2017-06-09T16:52:22.000+02:00,,10178,5396cb2c-cc20-4112-a4a0-9efa5a1ecd91,2017-06-09T17:09:03.000+02:00,2017-06-09T17:09:03.000+02:00,open,pickup
2017-06-09T16:52:50.000+02:00,,10243,11d188f7-205a-4138-8473-6000c3aff288,2017-06-09T17:07:04.000+02:00,2017-06-09T17:07:04.000+02:00,open,pickup
2017-06-09T16:52:50.000+02:00,,10119,11d188f7-205a-4138-8473-6000c3aff288,2017-06-09T17:24:59.000+02:00,2017-06-09T17:24:59.000+02:00,open,dropoff
2017-06-09T16:52:55.000+02:00,,12049,de554fb5-4a85-4c5b-8438-ff744641ffdc,2017-06-09T17:18:11.000+02:00,2017-06-09T17:23:20.000+02:00,open,dropoff
2017-06-09T16:52:55.000+02:00,,10967,b82bf141-d168-4724-a734-41543759f1e7,2017-06-09T17:02:53.000+02:00,2017-06-09T17:02:53.000+02:00,open,dropoff
2017-06-09T16:53:19.000+02:00,2017-06-09T16:53:18.000+02:00,10179,fd520d51-5f83-40cd-92f4-d84f685f60d0,2017-06-09T16:47:19.000+02:00,2017-06-09T16:53:02.000+02:00,closed,dropoff
2017-06-09T16:53:31.000+02:00,,10119,b199cf69-840c-4e9b-aa73-e976e2272583,2017-06-09T16:39:52.000+02:00,2017-06-09T16:57:24.000+02:00,open,dropoff
2017-06-09T16:53:37.000+02:00,,10243,11d188f7-205a-4138-8473-6000c3aff288,2017-06-09T17:07:04.000+02:00,2017-06-09T17:07:04.000+02:00,cancelled,pickup
2017-06-09T16:53:37.000+02:00,,10119,11d188f7-205a-4138-8473-6000c3aff288,2017-06-09T17:24:59.000+02:00,2017-06-09T17:24:59.000+02:00,cancelled,dropoff
2017-06-09T16:53:47.000+02:00,2017-06-09T16:53:46.000+02:00,10119,b199cf69-840c-4e9b-aa73-e976e2272583,2017-06-09T16:39:52.000+02:00,2017-06-09T16:57:24.000+02:00,closed,dropoff
2017-06-09T16:53:59.000+02:00,,10119,18048fd0-b0ac-498a-8e64-b32973c7e0d0,2017-06-09T17:26:58.000+02:00,2017-06-09T17:26:58.000+02:00,open,dropoff
2017-06-09T16:55:00.000+02:00,2017-06-09T16:55:00.000+02:00,10119,190fd65d-5321-45c3-97d8-cf2ea1d02131,2017-06-09T16:54:56.000+02:00,2017-06-09T16:55:01.000+02:00,closed,dropoff
2017-06-09T16:55:18.000+02:00,2017-06-09T16:55:17.000+02:00,10969,2863ef3d-26e9-4db3-bf38-10df4a947f29,2017-06-09T16:57:05.000+02:00,2017-06-09T16:55:25.000+02:00,closed,dropoff
2017-06-09T16:55:19.000+02:00,2017-06-09T16:55:19.000+02:00,10559,7c6012e0-564c-4b2a-a7be-2f5699da9ed2,2017-06-09T16:44:53.000+02:00,2017-06-09T16:44:53.000+02:00,closed,dropoff
2017-06-09T16:56:26.000+02:00,,10789,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:16:45.000+02:00,2017-06-09T17:16:45.000+02:00,open,dropoff
2017-06-09T16:56:26.000+02:00,,10969,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:01:33.000+02:00,2017-06-09T17:01:33.000+02:00,open,pickup
2017-06-09T16:56:30.000+02:00,,10969,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:01:33.000+02:00,2017-06-09T17:01:33.000+02:00,open,pickup
2017-06-09T16:58:23.000+02:00,,10969,4240d64a-46ba-449c-be6a-6ef776904445,2017-06-09T17:03:50.000+02:00,2017-06-09T17:03:50.000+02:00,open,pickup
2017-06-09T16:58:34.000+02:00,,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:18:10.000+02:00,open,pickup
2017-06-09T16:59:00.000+02:00,,10969,5d125c26-c4d2-44f7-8109-ee53f29426aa,2017-06-09T17:11:42.000+02:00,2017-06-09T17:11:31.000+02:00,cancelled,dropoff
2017-06-09T16:59:00.000+02:00,,10435,5d125c26-c4d2-44f7-8109-ee53f29426aa,2017-06-09T16:53:11.000+02:00,2017-06-09T16:48:23.000+02:00,cancelled,pickup
2017-06-09T17:00:31.000+02:00,,10999,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:17:28.000+02:00,2017-06-09T17:17:28.000+02:00,open,dropoff
2017-06-09T17:00:31.000+02:00,,10969,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:12:28.000+02:00,2017-06-09T17:12:28.000+02:00,open,pickup
2017-06-09T17:00:31.000+02:00,,10967,b82bf141-d168-4724-a734-41543759f1e7,2017-06-09T17:02:53.000+02:00,2017-06-09T17:06:00.000+02:00,open,dropoff
2017-06-09T17:00:37.000+02:00,,10435,cd263044-602b-4e66-8e03-a7b8788de308,2017-06-09T17:05:07.000+02:00,2017-06-09T17:10:57.000+02:00,open,dropoff
2017-06-09T17:00:37.000+02:00,,10405,fb3cc4ca-f873-4f31-aff6-b93f47627b3a,2017-06-09T17:21:17.000+02:00,2017-06-09T17:21:17.000+02:00,open,pickup
2017-06-09T17:01:56.000+02:00,,10439,f922c0d7-ad7c-438c-8fd4-5844f016ec9e,2017-06-09T17:14:56.000+02:00,2017-06-09T17:14:56.000+02:00,cancelled,dropoff
2017-06-09T17:02:49.000+02:00,2017-06-09T17:02:49.000+02:00,10969,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:01:33.000+02:00,2017-06-09T17:01:33.000+02:00,closed,pickup
2017-06-09T17:02:55.000+02:00,,10789,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:16:45.000+02:00,2017-06-09T17:16:45.000+02:00,open,dropoff
2017-06-09T17:03:08.000+02:00,2017-06-09T17:03:08.000+02:00,10179,55035d74-7eb7-452a-934b-8c985df9892a,2017-06-09T16:55:28.000+02:00,2017-06-09T17:01:01.000+02:00,closed,dropoff
2017-06-09T17:03:14.000+02:00,,10178,5396cb2c-cc20-4112-a4a0-9efa5a1ecd91,2017-06-09T17:09:03.000+02:00,2017-06-09T17:09:03.000+02:00,open,pickup
2017-06-09T17:03:19.000+02:00,,10963,06d38c37-ff84-493a-906b-61b48083b3de,2017-06-09T17:31:18.000+02:00,2017-06-09T17:31:18.000+02:00,open,dropoff
2017-06-09T17:03:19.000+02:00,,10559,06d38c37-ff84-493a-906b-61b48083b3de,2017-06-09T17:17:44.000+02:00,2017-06-09T17:17:44.000+02:00,open,pickup
2017-06-09T17:03:41.000+02:00,,10963,06d38c37-ff84-493a-906b-61b48083b3de,2017-06-09T17:31:18.000+02:00,2017-06-09T17:31:18.000+02:00,cancelled,dropoff
2017-06-09T17:03:41.000+02:00,,10559,06d38c37-ff84-493a-906b-61b48083b3de,2017-06-09T17:17:44.000+02:00,2017-06-09T17:17:44.000+02:00,cancelled,pickup
2017-06-09T17:03:46.000+02:00,,10178,1c5b27d3-f8be-4aed-9223-9fa4112c1986,2017-06-09T17:06:39.000+02:00,2017-06-09T17:06:39.000+02:00,open,pickup
2017-06-09T17:04:05.000+02:00,,10178,1c5b27d3-f8be-4aed-9223-9fa4112c1986,2017-06-09T17:06:39.000+02:00,2017-06-09T17:06:39.000+02:00,open,pickup
2017-06-09T17:04:16.000+02:00,,12049,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:49:23.000+02:00,2017-06-09T17:49:23.000+02:00,open,dropoff
2017-06-09T17:04:16.000+02:00,,10115,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:24:05.000+02:00,2017-06-09T17:24:05.000+02:00,open,pickup
2017-06-09T17:04:16.000+02:00,,10178,5396cb2c-cc20-4112-a4a0-9efa5a1ecd91,2017-06-09T17:09:03.000+02:00,2017-06-09T17:11:44.000+02:00,open,pickup
2017-06-09T17:05:22.000+02:00,,10627,ac28e727-0e0e-4710-9048-04065c373435,2017-06-09T17:31:38.000+02:00,2017-06-09T17:31:38.000+02:00,open,dropoff
2017-06-09T17:05:22.000+02:00,,10789,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:16:45.000+02:00,2017-06-09T17:16:22.000+02:00,open,dropoff
2017-06-09T17:06:00.000+02:00,2017-06-09T17:06:00.000+02:00,10969,4240d64a-46ba-449c-be6a-6ef776904445,2017-06-09T17:03:50.000+02:00,2017-06-09T17:03:50.000+02:00,closed,pickup
2017-06-09T17:06:16.000+02:00,2017-06-09T17:06:15.000+02:00,10178,1c5b27d3-f8be-4aed-9223-9fa4112c1986,2017-06-09T17:06:39.000+02:00,2017-06-09T17:06:39.000+02:00,closed,pickup
2017-06-09T17:06:29.000+02:00,2017-06-09T17:06:29.000+02:00,10967,b82bf141-d168-4724-a734-41543759f1e7,2017-06-09T17:02:53.000+02:00,2017-06-09T17:06:00.000+02:00,closed,dropoff
2017-06-09T17:06:34.000+02:00,,10969,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:12:28.000+02:00,2017-06-09T17:12:28.000+02:00,open,pickup
2017-06-09T17:06:39.000+02:00,,10243,a8615be8-a557-4113-8a66-1b6d90802755,2017-06-09T17:21:52.000+02:00,2017-06-09T17:21:52.000+02:00,open,dropoff
2017-06-09T17:07:55.000+02:00,,10117,1393f0f3-e589-4b92-a8f7-ebb4208775c5,2017-06-09T17:55:14.000+02:00,2017-06-09T17:55:14.000+02:00,open,dropoff
2017-06-09T17:07:55.000+02:00,,12059,1393f0f3-e589-4b92-a8f7-ebb4208775c5,2017-06-09T17:26:44.000+02:00,2017-06-09T17:26:44.000+02:00,open,pickup
2017-06-09T17:09:21.000+02:00,2017-06-09T17:09:21.000+02:00,10435,cd263044-602b-4e66-8e03-a7b8788de308,2017-06-09T17:05:07.000+02:00,2017-06-09T17:10:57.000+02:00,closed,dropoff
2017-06-09T17:09:23.000+02:00,,10405,fb3cc4ca-f873-4f31-aff6-b93f47627b3a,2017-06-09T17:21:17.000+02:00,2017-06-09T17:21:17.000+02:00,open,pickup
2017-06-09T17:09:51.000+02:00,,10999,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:17:28.000+02:00,2017-06-09T17:18:23.000+02:00,open,dropoff
2017-06-09T17:09:51.000+02:00,,10967,1f52b5c9-5a22-4190-a78c-316d1b2eac7a,2017-06-09T17:27:42.000+02:00,2017-06-09T17:27:42.000+02:00,open,pickup
2017-06-09T17:09:51.000+02:00,,10969,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:12:28.000+02:00,2017-06-09T17:13:41.000+02:00,open,pickup
2017-06-09T17:09:57.000+02:00,,12049,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:49:23.000+02:00,2017-06-09T17:54:14.000+02:00,open,dropoff
2017-06-09T17:09:57.000+02:00,,10178,da4ea3d0-f614-47c2-9bf6-01beb30fb3b4,2017-06-09T17:27:42.000+02:00,2017-06-09T17:27:42.000+02:00,open,pickup
2017-06-09T17:09:57.000+02:00,,10115,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:24:05.000+02:00,2017-06-09T17:23:19.000+02:00,open,pickup
2017-06-09T17:09:57.000+02:00,,10178,5396cb2c-cc20-4112-a4a0-9efa5a1ecd91,2017-06-09T17:09:03.000+02:00,2017-06-09T17:10:57.000+02:00,open,pickup
2017-06-09T17:10:53.000+02:00,,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:18:10.000+02:00,open,pickup
2017-06-09T17:10:56.000+02:00,2017-06-09T17:10:56.000+02:00,10178,5396cb2c-cc20-4112-a4a0-9efa5a1ecd91,2017-06-09T17:09:03.000+02:00,2017-06-09T17:10:57.000+02:00,closed,pickup
2017-06-09T17:11:09.000+02:00,,12049,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:49:23.000+02:00,2017-06-09T17:52:55.000+02:00,open,dropoff
2017-06-09T17:11:09.000+02:00,,10178,da4ea3d0-f614-47c2-9bf6-01beb30fb3b4,2017-06-09T17:27:42.000+02:00,2017-06-09T17:27:42.000+02:00,cancelled,pickup
2017-06-09T17:11:09.000+02:00,,10115,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:24:05.000+02:00,2017-06-09T17:24:05.000+02:00,open,pickup
2017-06-09T17:12:26.000+02:00,,10967,9af42375-1018-49ef-b717-0b9f4ea5215e,2017-06-09T17:41:29.000+02:00,2017-06-09T17:41:29.000+02:00,open,dropoff
2017-06-09T17:12:26.000+02:00,,10243,a8615be8-a557-4113-8a66-1b6d90802755,2017-06-09T17:21:52.000+02:00,2017-06-09T17:18:59.000+02:00,open,dropoff
2017-06-09T17:12:35.000+02:00,,10999,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:17:28.000+02:00,2017-06-09T17:18:23.000+02:00,cancelled,dropoff
2017-06-09T17:12:35.000+02:00,,10967,1f52b5c9-5a22-4190-a78c-316d1b2eac7a,2017-06-09T17:27:42.000+02:00,2017-06-09T17:27:42.000+02:00,open,pickup
2017-06-09T17:12:35.000+02:00,,10969,05e37ebf-214a-415b-9862-a94de6066ab3,2017-06-09T17:12:28.000+02:00,2017-06-09T17:13:41.000+02:00,cancelled,pickup
2017-06-09T17:12:57.000+02:00,,,04ec9b49-daf9-484f-82e0-04f6215f7974,2017-06-09T17:28:58.000+02:00,2017-06-09T17:28:58.000+02:00,open,pickup
2017-06-09T17:13:01.000+02:00,,,04ec9b49-daf9-484f-82e0-04f6215f7974,2017-06-09T17:28:58.000+02:00,2017-06-09T17:28:58.000+02:00,cancelled,pickup
2017-06-09T17:13:29.000+02:00,,10967,1f52b5c9-5a22-4190-a78c-316d1b2eac7a,2017-06-09T17:27:42.000+02:00,2017-06-09T17:27:42.000+02:00,open,pickup
2017-06-09T17:13:46.000+02:00,,10789,c53d2d48-86bc-4f62-ac97-e2a8e56c41c1,2017-06-09T17:29:31.000+02:00,2017-06-09T17:29:31.000+02:00,open,pickup
2017-06-09T17:13:46.000+02:00,,10969,c53d2d48-86bc-4f62-ac97-e2a8e56c41c1,2017-06-09T17:47:28.000+02:00,2017-06-09T17:47:28.000+02:00,open,dropoff
2017-06-09T17:13:56.000+02:00,,10969,1644ce87-fdb7-4bf0-b812-88d19360c499,2017-06-09T17:15:05.000+02:00,2017-06-09T17:15:05.000+02:00,open,pickup
2017-06-09T17:13:56.000+02:00,,10967,1f52b5c9-5a22-4190-a78c-316d1b2eac7a,2017-06-09T17:27:42.000+02:00,2017-06-09T17:29:04.000+02:00,open,pickup
2017-06-09T17:13:57.000+02:00,,10999,90a1275a-5d7f-44bd-a018-35b281727775,2017-06-09T17:34:12.000+02:00,2017-06-09T17:34:12.000+02:00,open,dropoff
2017-06-09T17:14:00.000+02:00,,10969,1644ce87-fdb7-4bf0-b812-88d19360c499,2017-06-09T17:15:05.000+02:00,2017-06-09T17:15:05.000+02:00,open,pickup
2017-06-09T17:14:05.000+02:00,,10437,3ae61c76-ee95-4797-80da-e5c9f97d5d39,2017-06-09T17:23:40.000+02:00,2017-06-09T17:23:40.000+02:00,open,pickup
2017-06-09T17:14:05.000+02:00,,10247,3ae61c76-ee95-4797-80da-e5c9f97d5d39,2017-06-09T17:43:54.000+02:00,2017-06-09T17:43:54.000+02:00,open,dropoff
2017-06-09T17:14:12.000+02:00,,10789,c53d2d48-86bc-4f62-ac97-e2a8e56c41c1,2017-06-09T17:29:31.000+02:00,2017-06-09T17:29:31.000+02:00,cancelled,pickup
2017-06-09T17:14:12.000+02:00,,10969,c53d2d48-86bc-4f62-ac97-e2a8e56c41c1,2017-06-09T17:47:28.000+02:00,2017-06-09T17:47:28.000+02:00,cancelled,dropoff
2017-06-09T17:14:25.000+02:00,,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:19:46.000+02:00,open,pickup
2017-06-09T17:14:43.000+02:00,,10969,f8f83213-4c08-443d-9d1e-45c31e24aab3,2017-06-09T17:37:16.000+02:00,2017-06-09T17:37:16.000+02:00,open,dropoff
2017-06-09T17:15:18.000+02:00,2017-06-09T17:15:18.000+02:00,10969,1644ce87-fdb7-4bf0-b812-88d19360c499,2017-06-09T17:15:05.000+02:00,2017-06-09T17:15:05.000+02:00,closed,pickup
2017-06-09T17:15:39.000+02:00,2017-06-09T17:15:39.000+02:00,10789,d6bedf1a-864d-4012-80b4-f0cdb716b100,2017-06-09T17:16:45.000+02:00,2017-06-09T17:16:22.000+02:00,closed,dropoff
2017-06-09T17:15:43.000+02:00,,12049,de554fb5-4a85-4c5b-8438-ff744641ffdc,2017-06-09T17:18:11.000+02:00,2017-06-09T17:23:20.000+02:00,open,dropoff
2017-06-09T17:15:59.000+02:00,,10999,bff42692-ec9a-4901-91d2-e8164e27096a,2017-06-09T17:42:40.000+02:00,2017-06-09T17:42:40.000+02:00,open,dropoff
2017-06-09T17:16:16.000+02:00,,10999,bff42692-ec9a-4901-91d2-e8164e27096a,2017-06-09T17:42:40.000+02:00,2017-06-09T17:42:40.000+02:00,cancelled,dropoff
2017-06-09T17:16:51.000+02:00,,10437,3ae61c76-ee95-4797-80da-e5c9f97d5d39,2017-06-09T17:23:40.000+02:00,2017-06-09T17:23:40.000+02:00,open,pickup
2017-06-09T17:17:12.000+02:00,2017-06-09T17:17:12.000+02:00,10243,a8615be8-a557-4113-8a66-1b6d90802755,2017-06-09T17:21:52.000+02:00,2017-06-09T17:18:59.000+02:00,closed,dropoff
2017-06-09T17:17:29.000+02:00,,10119,18048fd0-b0ac-498a-8e64-b32973c7e0d0,2017-06-09T17:26:58.000+02:00,2017-06-09T17:26:58.000+02:00,open,dropoff
2017-06-09T17:17:50.000+02:00,,10717,92fd9e7a-5688-4081-a4d9-e20e28541ab2,2017-06-09T17:43:42.000+02:00,2017-06-09T17:43:42.000+02:00,open,dropoff
2017-06-09T17:18:22.000+02:00,,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:20:29.000+02:00,open,pickup
2017-06-09T17:18:45.000+02:00,,10717,92fd9e7a-5688-4081-a4d9-e20e28541ab2,2017-06-09T17:43:42.000+02:00,2017-06-09T17:43:42.000+02:00,cancelled,dropoff
2017-06-09T17:19:28.000+02:00,,10625,8f5fb5f7-e9af-48d1-9de5-9956e2282925,2017-06-09T17:54:57.000+02:00,2017-06-09T17:54:57.000+02:00,open,dropoff
2017-06-09T17:19:28.000+02:00,,12049,de554fb5-4a85-4c5b-8438-ff744641ffdc,2017-06-09T17:18:11.000+02:00,2017-06-09T17:31:10.000+02:00,open,dropoff
2017-06-09T17:19:40.000+02:00,,10627,ac28e727-0e0e-4710-9048-04065c373435,2017-06-09T17:31:38.000+02:00,2017-06-09T17:31:38.000+02:00,open,dropoff
2017-06-09T17:20:20.000+02:00,,10119,c8805271-4436-49bd-a96c-e8c0363af8d0,2017-06-09T17:37:56.000+02:00,2017-06-09T17:37:56.000+02:00,open,pickup
2017-06-09T17:20:23.000+02:00,,10719,17200491-8f35-4afc-8ceb-3df11db587a8,2017-06-09T17:31:45.000+02:00,2017-06-09T17:31:45.000+02:00,open,pickup
2017-06-09T17:20:31.000+02:00,,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:24:24.000+02:00,open,pickup
2017-06-09T17:20:40.000+02:00,,10119,cd0d8123-5f84-4382-911e-0fc23911c143,2017-06-09T17:35:29.000+02:00,2017-06-09T17:35:29.000+02:00,open,pickup
2017-06-09T17:20:40.000+02:00,,10245,cd0d8123-5f84-4382-911e-0fc23911c143,2017-06-09T17:53:41.000+02:00,2017-06-09T17:53:41.000+02:00,open,dropoff
2017-06-09T17:20:40.000+02:00,,10119,18048fd0-b0ac-498a-8e64-b32973c7e0d0,2017-06-09T17:26:58.000+02:00,2017-06-09T17:33:36.000+02:00,open,dropoff
2017-06-09T17:20:41.000+02:00,,10119,c8805271-4436-49bd-a96c-e8c0363af8d0,2017-06-09T17:37:56.000+02:00,2017-06-09T17:37:56.000+02:00,cancelled,pickup
2017-06-09T17:20:50.000+02:00,,10115,56dee586-dd8f-4573-a532-c08f698e56da,2017-06-09T17:24:05.000+02:00,2017-06-09T17:24:05.000+02:00,open,pickup
2017-06-09T17:21:02.000+02:00,,10627,ac28e727-0e0e-4710-9048-04065c373435,2017-06-09T17:31:38.000+02:00,2017-06-09T17:30:18.000+02:00,open,dropoff
2017-06-09T17:21:18.000+02:00,,10407,5041f515-cb10-4a40-bdd7-8c4a8b2279ab,2017-06-09T17:32:15.000+02:00,2017-06-09T17:32:15.000+02:00,open,dropoff
2017-06-09T17:22:37.000+02:00,2017-06-09T17:22:37.000+02:00,10437,3ae61c76-ee95-4797-80da-e5c9f97d5d39,2017-06-09T17:23:40.000+02:00,2017-06-09T17:23:40.000+02:00,closed,pickup
2017-06-09T17:22:42.000+02:00,,12047,c4639815-dba6-44e6-a99a-fccb7ac7d7f6,2017-06-09T17:33:28.000+02:00,2017-06-09T17:33:28.000+02:00,open,pickup
2017-06-09T17:22:42.000+02:00,,10999,90a1275a-5d7f-44bd-a018-35b281727775,2017-06-09T17:34:12.000+02:00,2017-06-09T17:35:48.000+02:00,open,dropoff
2017-06-09T17:22:44.000+02:00,,12059,1393f0f3-e589-4b92-a8f7-ebb4208775c5,2017-06-09T17:26:44.000+02:00,2017-06-09T17:26:44.000+02:00,open,pickup
2017-06-09T17:23:11.000+02:00,,10247,3ae61c76-ee95-4797-80da-e5c9f97d5d39,2017-06-09T17:43:54.000+02:00,2017-06-09T17:43:54.000+02:00,open,dropoff
2017-06-09T17:24:05.000+02:00,,10967,1f52b5c9-5a22-4190-a78c-316d1b2eac7a,2017-06-09T17:27:42.000+02:00,2017-06-09T17:29:04.000+02:00,open,pickup
2017-06-09T17:24:11.000+02:00,,10405,fb3cc4ca-f873-4f31-aff6-b93f47627b3a,2017-06-09T17:21:17.000+02:00,2017-06-09T17:21:17.000+02:00,cancelled,pickup
2017-06-09T17:24:21.000+02:00,,10969,f8f83213-4c08-443d-9d1e-45c31e24aab3,2017-06-09T17:37:16.000+02:00,2017-06-09T17:37:16.000+02:00,cancelled,dropoff
2017-06-09T17:24:24.000+02:00,,10405,a191cf34-65ae-4a10-b66b-5b8067ae8359,2017-06-09T17:25:17.000+02:00,2017-06-09T17:25:17.000+02:00,open,pickup
2017-06-09T17:24:24.000+02:00,,10969,a191cf34-65ae-4a10-b66b-5b8067ae8359,2017-06-09T17:39:48.000+02:00,2017-06-09T17:39:48.000+02:00,open,dropoff
2017-06-09T17:24:26.000+02:00,,10405,a191cf34-65ae-4a10-b66b-5b8067ae8359,2017-06-09T17:25:17.000+02:00,2017-06-09T17:25:17.000+02:00,open,pickup
2017-06-09T17:24:37.000+02:00,2017-06-09T17:24:37.000+02:00,10117,90d5ed50-fec4-4797-831e-f935efc4487d,2017-06-09T17:18:10.000+02:00,2017-06-09T17:24:24.000+02:00,closed,pickup
2017-06-09T17:25:29.000+02:00,2017-06-09T17:25:29.000+02:00,10405,a191cf34-65ae-4a10-b66b-5b8067ae8359,2017-06-09T17:25:17.000+02:00,2017-06-09T17:25:17.000+02:00,closed,pickup
